Description,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,Accept-Language,id,User-Agent
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test1,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4291,um,8,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,4292,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4292,um,8,iptest,31.31.128.1,BE,,,bing.com,be-BY,4293,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4293,um,8,iptest,5.44.127.255,CH,,,bing.com,fr-CH,4294,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4294,um,8,iptest,78.141.128.0,LU,,,bing.com,fr-CH,4295,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4295,um,8,iptest,5.100.176.1,NO,,,bing.com,nb-NO,4296,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4296,um,8,iptest,37.33.0.1,FI,,,bing.com,fi-FI,4297,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4297,um,8,iptest,2.248.0.1,SE,,,bing.com,sv-SE,4298,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4298,um,8,iptest,5.198.144.2,AT,,,bing.com,de-AT,4299,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4299,um,8,iptest,2.104.0.0,DK,,,bing.com,da-DK,4300,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4300,um,8,iptest,143.54.0.1,BR,,,bing.com,pt-BR,4301,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4301,um,8,iptest,1.22.0.1,IN,,,bing.com,as-IN,4302,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4302,um,99,iptest,23.16.0.1,CA,,,bing.com,en-CA,4303,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4303,um,99,iptest,3.0.0.1,US,,,bing.com,en-US,4304,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4304,um,99,iptest,1.43.255.255,AU,,,bing.com,en-AU,4305,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4305,um,99,iptest,2.175.255.255,DE,,,bing.com,de-DE,4306,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4306,um,99,iptest,2.143.255.255,ES,,,bing.com,eu-ES,4307,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4307,um,99,iptest,2.15.255.255,FR,,,bing.com,fr-FR,4308,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4308,um,99,iptest,2.31.255.255,GB,,,bing.com,en-GB,4309,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4309,um,99,iptest,2.47.255.255,IT,,,bing.com,it-IT,4310,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4310,um,99,iptest,1.0.31.255,JP,,,bing.com,ja-JP,4311,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4311,um,99,iptest,5.2.79.255,NL,,,bing.com,nl-NL,4312,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4312,um,99,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,4313,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4313,um,99,iptest,31.31.128.1,BE,,,bing.com,be-BY,4314,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4314,um,99,iptest,5.44.127.255,CH,,,bing.com,fr-CH,4315,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4315,um,99,iptest,78.141.128.0,LU,,,bing.com,fr-CH,4316,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4316,um,99,iptest,5.100.176.1,NO,,,bing.com,nb-NO,4317,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4317,um,99,iptest,37.33.0.1,FI,,,bing.com,fi-FI,4318,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4318,um,99,iptest,2.248.0.1,SE,,,bing.com,sv-SE,4319,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4319,um,99,iptest,5.198.144.2,AT,,,bing.com,de-AT,4320,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4320,um,99,iptest,2.104.0.0,DK,,,bing.com,da-DK,4321,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4321,um,99,iptest,143.54.0.1,BR,,,bing.com,pt-BR,4322,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4322,um,99,iptest,1.22.0.1,IN,,,bing.com,as-IN,4323,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4323,um,0,iptest,2.52.0.0,IL,,,google.com,he-IL,4324,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4324,um,1,iptest,2.52.0.0,IL,,,google.com,he-IL,4325,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4325,um,2,iptest,2.52.0.0,IL,,,google.com,he-IL,4326,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4326,um,3,iptest,2.52.0.0,IL,,,google.com,he-IL,4327,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4327,um,4,iptest,2.52.0.0,IL,,,google.com,he-IL,4328,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4328,um,5,iptest,2.52.0.0,IL,,,google.com,he-IL,4329,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4329,um,6,iptest,2.52.0.0,IL,,,google.com,he-IL,4330,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4330,um,7,iptest,2.52.0.0,IL,,,google.com,he-IL,4331,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 7,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000622,q,test4331,um,8,iptest,2.52.0.0,IL,,,google.com,he-IL,4332,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4332,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,4333,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4333,um,0,iptest,3.0.0.1,US,,,bing.com,en-US,4334,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4334,um,0,iptest,1.43.255.255,AU,,,bing.com,en-AU,4335,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4335,um,0,iptest,2.175.255.255,DE,,,bing.com,de-DE,4336,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4336,um,0,iptest,2.143.255.255,ES,,,bing.com,eu-ES,4337,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4337,um,0,iptest,2.15.255.255,FR,,,bing.com,fr-FR,4338,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4338,um,0,iptest,2.31.255.255,GB,,,bing.com,en-GB,4339,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4339,um,0,iptest,2.47.255.255,IT,,,bing.com,it-IT,4340,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4340,um,0,iptest,1.0.31.255,JP,,,bing.com,ja-JP,4341,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4341,um,0,iptest,5.2.79.255,NL,,,bing.com,nl-NL,4342,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4342,um,0,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,4343,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4343,um,0,iptest,31.31.128.1,BE,,,bing.com,be-BY,4344,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4344,um,0,iptest,5.44.127.255,CH,,,bing.com,fr-CH,4345,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4345,um,0,iptest,78.141.128.0,LU,,,bing.com,fr-CH,4346,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4346,um,0,iptest,5.100.176.1,NO,,,bing.com,nb-NO,4347,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4347,um,0,iptest,37.33.0.1,FI,,,bing.com,fi-FI,4348,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4348,um,0,iptest,2.248.0.1,SE,,,bing.com,sv-SE,4349,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4349,um,0,iptest,5.198.144.2,AT,,,bing.com,de-AT,4350,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4350,um,0,iptest,2.104.0.0,DK,,,bing.com,da-DK,4351,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4351,um,0,iptest,143.54.0.1,BR,,,bing.com,pt-BR,4352,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4352,um,0,iptest,1.22.0.1,IN,,,bing.com,as-IN,4353,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4353,um,1,iptest,23.16.0.1,CA,,,bing.com,en-CA,4354,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4354,um,1,iptest,3.0.0.1,US,,,bing.com,en-US,4355,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4355,um,1,iptest,1.43.255.255,AU,,,bing.com,en-AU,4356,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4356,um,1,iptest,2.175.255.255,DE,,,bing.com,de-DE,4357,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4357,um,1,iptest,2.143.255.255,ES,,,bing.com,eu-ES,4358,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4358,um,1,iptest,2.15.255.255,FR,,,bing.com,fr-FR,4359,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4359,um,1,iptest,2.31.255.255,GB,,,bing.com,en-GB,4360,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4360,um,1,iptest,2.47.255.255,IT,,,bing.com,it-IT,4361,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4361,um,1,iptest,1.0.31.255,JP,,,bing.com,ja-JP,4362,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4362,um,1,iptest,5.2.79.255,NL,,,bing.com,nl-NL,4363,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4363,um,1,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,4364,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4364,um,1,iptest,31.31.128.1,BE,,,bing.com,be-BY,4365,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4365,um,1,iptest,5.44.127.255,CH,,,bing.com,fr-CH,4366,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4366,um,1,iptest,78.141.128.0,LU,,,bing.com,fr-CH,4367,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4367,um,1,iptest,5.100.176.1,NO,,,bing.com,nb-NO,4368,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4368,um,1,iptest,37.33.0.1,FI,,,bing.com,fi-FI,4369,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4369,um,1,iptest,2.248.0.1,SE,,,bing.com,sv-SE,4370,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4370,um,1,iptest,5.198.144.2,AT,,,bing.com,de-AT,4371,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4371,um,1,iptest,2.104.0.0,DK,,,bing.com,da-DK,4372,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4372,um,1,iptest,143.54.0.1,BR,,,bing.com,pt-BR,4373,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4373,um,1,iptest,1.22.0.1,IN,,,bing.com,as-IN,4374,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4374,um,2,iptest,23.16.0.1,CA,,,bing.com,en-CA,4375,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4375,um,2,iptest,3.0.0.1,US,,,bing.com,en-US,4376,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4376,um,2,iptest,1.43.255.255,AU,,,bing.com,en-AU,4377,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4377,um,2,iptest,2.175.255.255,DE,,,bing.com,de-DE,4378,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4378,um,2,iptest,2.143.255.255,ES,,,bing.com,eu-ES,4379,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4379,um,2,iptest,2.15.255.255,FR,,,bing.com,fr-FR,4380,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4380,um,2,iptest,2.31.255.255,GB,,,bing.com,en-GB,4381,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4381,um,2,iptest,2.47.255.255,IT,,,bing.com,it-IT,4382,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4382,um,2,iptest,1.0.31.255,JP,,,bing.com,ja-JP,4383,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4383,um,2,iptest,5.2.79.255,NL,,,bing.com,nl-NL,4384,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4384,um,2,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,4385,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4385,um,2,iptest,31.31.128.1,BE,,,bing.com,be-BY,4386,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4386,um,2,iptest,5.44.127.255,CH,,,bing.com,fr-CH,4387,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4387,um,2,iptest,78.141.128.0,LU,,,bing.com,fr-CH,4388,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4388,um,2,iptest,5.100.176.1,NO,,,bing.com,nb-NO,4389,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode8,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000142,q,test4389,um,2,iptest,37.33.0.1,FI,,,bing.com,fi-FI,4390,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
